Id,BlanketOrderId,BlanketId,RollBlanketUsage,RollBlanketDefect,TotalCost,BarCost,AdhesiveCost,RollBlanketCost,IsCut,IsSideSealed,IsBarPrepared,IsAdhesiveTapeApplied,IsBarMounted,IsBarHeatPressed,IsBarPullOffTested,IsQCAndMarked,IsPackaged,IsRejected,RejectedDate,IsJobScheduled,IsFinished,FinishedDate,IsDeleted,CreatedAt,UpdatedAt,DeletedAt
2208,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-15,False,2015-04-01 21:43:05,2015-05-05 21:14:13,
2209,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:14:02,
2210,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:13:53,
2211,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:13:38,
2212,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:13:29,
2213,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:13:20,
2214,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:13:12,
2215,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:13:03,
2216,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:12:49,
2217,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:11:59,
2218,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:09:17,
2219,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:09:05,
2220,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:08:55,
2221,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:08:44,
2222,116,1211,0.58,0,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 21:43:05,2015-05-05 21:08:24,
2223,117,1403,0.25,0,162856.41,0,0,162856.41,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-14,False,2015-04-01 21:45:13,2015-05-05 21:07:40,
2224,117,1403,0.25,0,162856.41,0,0,162856.41,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-14,False,2015-04-01 21:45:19,2015-05-05 21:07:26,
2225,117,1403,0.25,0,162856.41,0,0,162856.41,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-14,False,2015-04-01 21:45:19,2015-05-05 21:07:16,
2226,117,1403,0.25,0,162856.41,0,0,162856.41,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-14,False,2015-04-01 21:45:19,2015-05-05 21:07:05,
2227,117,1403,0.25,0,162856.41,0,0,162856.41,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-14,False,2015-04-01 21:45:19,2015-05-05 21:06:56,
2228,117,1403,0.25,0,162856.41,0,0,162856.41,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-14,False,2015-04-01 21:45:19,2015-05-05 21:06:44,
2229,117,1403,0.25,0,162856.41,0,0,162856.41,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-14,False,2015-04-01 21:45:19,2015-05-05 21:06:32,
2230,117,1403,0.25,0,162856.41,0,0,162856.41,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-14,False,2015-04-01 21:45:19,2015-05-05 21:06:19,
2231,117,1403,0.25,0,162856.41,0,0,162856.41,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-14,False,2015-04-01 21:45:19,2015-05-05 21:05:43,
2232,117,1403,0.25,0,162856.41,0,0,162856.41,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-14,False,2015-04-01 21:45:19,2015-05-05 21:06:05,
2233,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:49:54,2015-05-05 20:50:46,
2234,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:50:34,
2235,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:50:25,
2236,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:50:15,
2237,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:50:05,
2238,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:49:56,
2239,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:49:47,
2240,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:49:38,
2241,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:49:29,
2242,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:49:19,
2243,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:47:08,
2244,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:44:52,
2245,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:44:40,
2246,118,1237,0.61,0.9,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:44:28,
2247,118,1237,0.61,0,546645.13,26534.41,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 21:50:46,2015-05-05 20:44:00,
2248,119,1238,0.61,0,552764.12,32653.4,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 22:02:48,2015-05-05 20:38:10,
2249,119,1238,0.61,0,552764.12,32653.4,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 22:03:05,2015-05-05 20:38:00,
2250,119,1238,0.61,0,552764.12,32653.4,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 22:03:05,2015-05-05 20:37:50,
2251,119,1238,0.61,0,552764.12,32653.4,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 22:03:05,2015-05-05 20:37:37,
2252,119,1238,0.61,0,552764.12,32653.4,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 22:03:05,2015-05-05 20:37:28,
2253,119,1238,0.61,0,552764.12,32653.4,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 22:03:05,2015-05-05 20:37:19,
2254,119,1238,0.61,0,552764.12,32653.4,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 22:03:05,2015-05-05 20:37:07,
2255,119,1238,0.61,0,552764.12,32653.4,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 22:03:05,2015-05-05 20:36:58,
2256,119,1238,0.61,0,552764.12,32653.4,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 22:03:05,2015-05-05 20:36:47,
2257,119,1238,0.61,0,552764.12,32653.4,0,520110.72,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 22:03:05,2015-05-05 20:36:27,
2258,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:17,,
2259,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2260,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2261,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2262,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2263,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2264,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2265,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2266,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2267,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2268,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2269,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2270,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2271,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2272,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2273,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2274,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2275,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2276,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2277,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2278,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2279,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2280,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2281,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2282,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2283,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2284,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2285,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2286,120,1315,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:04:26,,
2287,120,1315,0.93,1.2,642884.47,25186.34,0,617698.13,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-21,False,2015-04-01 22:04:26,2015-05-05 20:35:05,
2288,121,4981,0.99,0,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:38,2015-05-05 20:33:21,
2289,121,4981,0.99,0,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:46,2015-05-05 20:33:07,
2290,121,4981,0.99,0,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:46,2015-05-05 20:32:58,
2291,121,4981,0.99,0,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:46,2015-05-05 20:32:48,
2292,121,4981,0.99,0,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:46,2015-05-05 20:32:39,
2293,121,4981,0.99,0,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:46,2015-05-05 20:32:29,
2294,121,4981,0.99,0,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:46,2015-05-05 20:32:19,
2295,121,4981,0.99,0,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:46,2015-05-05 20:32:06,
2296,121,4981,0.99,0,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:46,2015-05-05 20:31:57,
2297,121,4981,0.99,0,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:46,2015-05-05 20:31:48,
2298,121,4981,0.99,0,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:46,2015-05-05 20:31:37,
2299,121,4981,0.99,1.5,676109.48,43836.34,0,632273.14,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:09:46,2015-05-05 20:31:22,
2300,123,5416,0.5,0,342316.34,16603.52,0,325712.82,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-16,False,2015-04-01 22:12:53,2015-05-05 20:30:18,
2301,123,5416,0.5,0,342316.34,16603.52,0,325712.82,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-16,False,2015-04-01 22:13:01,2015-05-05 20:30:06,
2302,123,5416,0.5,0,342316.34,16603.52,0,325712.82,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-16,False,2015-04-01 22:13:01,2015-05-05 20:29:52,
2303,123,5416,0.5,0,342316.34,16603.52,0,325712.82,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-16,False,2015-04-01 22:13:01,2015-05-05 20:29:44,
2304,123,5416,0.5,0,342316.34,16603.52,0,325712.82,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-16,False,2015-04-01 22:13:01,2015-05-05 20:29:29,
2305,123,5416,0.5,0,342316.34,16603.52,0,325712.82,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-16,False,2015-04-01 22:13:01,2015-05-05 20:29:21,
2306,123,5416,0.5,0,342316.34,16603.52,0,325712.82,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-16,False,2015-04-01 22:13:01,2015-05-05 20:29:10,
2307,123,5416,0.5,0,342316.34,16603.52,0,325712.82,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-16,False,2015-04-01 22:13:01,2015-05-05 20:28:54,
2308,124,5417,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:17:49,,
2309,124,5417,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:17:55,,
2310,124,5417,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:17:55,,
2311,124,5417,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:17:55,,
2312,124,5417,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:17:55,,
2313,125,1230,1.14,0,999536.11,27525.9,0,972010.21,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:24:59,2015-05-05 20:08:56,
2314,125,1230,1.14,0,999536.11,27525.9,0,972010.21,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:25:08,2015-05-05 20:08:43,
2315,125,1230,1.14,0,999536.11,27525.9,0,972010.21,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:25:08,2015-05-05 20:08:34,
2316,125,1230,1.14,0,999536.11,27525.9,0,972010.21,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:25:08,2015-05-05 20:08:22,
2317,125,1230,1.14,0,999536.11,27525.9,0,972010.21,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:25:08,2015-05-05 20:08:10,
2318,125,1230,1.14,0,999536.11,27525.9,0,972010.21,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:25:08,2015-05-05 20:08:00,
2319,125,1230,1.14,0,999536.11,27525.9,0,972010.21,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:25:08,2015-05-05 20:07:26,
2320,125,1230,1.14,0,999536.11,27525.9,0,972010.21,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:25:08,2015-05-05 20:04:45,
2321,125,1230,1.14,0,999536.11,27525.9,0,972010.21,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:25:08,2015-05-05 20:04:35,
2322,126,1134,0.64,0,433719.62,0,0,433719.62,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:29:49,2015-05-05 20:04:06,
2323,126,1134,0.64,0,433719.62,0,0,433719.62,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:29:56,2015-05-05 17:42:20,
2324,126,1134,0.64,0,433719.62,0,0,433719.62,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:29:56,2015-05-05 17:42:07,
2325,126,1134,0.64,0,433719.62,0,0,433719.62,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:29:56,2015-05-05 17:41:51,
2326,126,1134,0.64,0,433719.62,0,0,433719.62,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:29:56,2015-05-05 17:41:41,
2327,126,1134,0.64,0,433719.62,0,0,433719.62,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:29:56,2015-05-05 17:41:31,
2328,126,1134,0.64,0,433719.62,0,0,433719.62,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:29:56,2015-05-05 17:41:22,
2329,126,1134,0.64,0,433719.62,0,0,433719.62,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:29:56,2015-05-05 17:41:12,
2330,126,1134,0.64,0,433719.62,0,0,433719.62,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:29:56,2015-05-05 17:40:57,
2331,126,1134,0.64,0.8,433719.62,0,0,433719.62,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-19,False,2015-04-01 22:29:56,2015-05-04 22:47:24,
2332,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:31:56,,
2333,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:03,,
2334,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:03,,
2335,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:03,,
2336,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:03,,
2337,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:03,,
2338,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:03,,
2339,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:03,,
2340,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2341,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2342,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2343,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2344,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2345,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2346,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2347,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2348,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2349,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2350,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2351,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2352,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2353,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2354,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2355,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2356,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2357,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2358,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2359,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2360,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2361,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2362,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2363,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2364,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2365,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2366,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2367,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2368,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2369,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2370,127,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:32:04,,
2371,127,1211,0.58,1.2,521244.15,26712.64,0,494531.51,True,True,True,True,True,True,True,True,True,False,,False,True,2015-01-20,False,2015-04-01 22:32:04,2015-05-04 22:43:59,
2372,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:15,,
2373,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:24,,
2374,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:24,,
2375,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:24,,
2376,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:24,,
2377,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:24,,
2378,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:24,,
2379,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:24,,
2380,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:24,,
2381,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:25,,
2382,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:25,,
2383,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:25,,
2384,128,1367,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-04-01 22:33:25,,
