Id,RecoveryOrderId,CoreIdentificationDetailId,RollerBuilderId,CompoundUnderLayerId,TotalCost,AccessoriesCost,CoreCost,CompoundCost,CompoundUsage,CompoundUnderLayerUsage,CoreTypeCase,IsDisassembled,IsStrippedAndGlued,IsWrapped,IsVulcanized,IsFacedOff,IsConventionalGrinded,IsCNCGrinded,IsPolishedAndQC,IsPackaged,IsRejected,RejectedDate,IsFinished,FinishedDate,IsDeleted,CreatedAt,UpdatedAt,DeletedAt
493,128,577,960,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 21:08:35,,
494,128,578,164,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 21:09:05,,
495,129,579,100,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 21:27:28,,
496,129,580,670,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 21:28:03,,
497,129,581,670,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 21:28:13,,
498,129,582,105,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 21:28:58,,
499,130,583,658,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 21:56:08,,
500,130,584,82,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 21:58:35,,
501,130,585,84,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 21:59:04,,
502,131,586,100,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 22:57:24,,
503,131,587,100,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 22:57:42,,
504,131,588,105,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 22:58:03,,
505,131,589,105,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-21 22:58:13,,
506,132,590,200,,0,0,0,0,0,0,R,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-27 22:26:07,,
507,133,591,185,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-27 22:56:18,,
508,134,592,984,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-28 17:51:15,,
509,134,593,612,,0,0,0,0,0,0,Z,False,False,False,False,False,False,False,False,False,False,,False,,False,2015-05-28 17:51:35,,
