Id,ContactId,ReceivableSource,ReceivableSourceId,Code,CurrencyId,Rate,DueDate,Amount,RemainingAmount,PendingClearanceAmount,IsCompleted,CompletionDate,IsDeleted,CreatedAt,UpdatedAt,DeletedAt
1075,169,SalesInvoiceMigration,1075,2014.12.1075,2,12038,,3622.34,3622.34,0,False,,False,2014-12-19 12:06:57,,
1076,169,SalesInvoiceMigration,1076,2014.12.1076,2,12038,,98.12,98.12,0,False,,False,2014-12-19 12:06:57,,
1077,169,SalesInvoiceMigration,1077,2014.12.1077,2,12038,,6826.05,6826.05,0,False,,False,2014-12-19 12:06:57,,
1078,169,SalesInvoiceMigration,1078,2014.12.1078,2,12109,,3355,3355,0,False,,False,2014-12-19 12:06:58,,
1079,169,SalesInvoiceMigration,1079,2014.12.1079,2,12109,,2632.08,2632.08,0,False,,False,2014-12-19 12:06:58,,
1080,169,SalesInvoiceMigration,1080,2014.12.1080,2,12109,,2026.37,2026.37,0,False,,False,2014-12-19 12:06:58,,
1081,169,SalesInvoiceMigration,1081,2014.12.1081,2,12148,,1235.85,1235.85,0,False,,False,2014-12-19 12:06:59,,
1082,169,SalesInvoiceMigration,1082,2014.12.1082,1,1,,43663400,43663400,0,False,,False,2014-12-19 12:06:59,,
1083,169,SalesInvoiceMigration,1083,2014.12.1083,2,12206,,183.25,183.25,0,False,,False,2014-12-19 12:07:00,,
1084,169,SalesInvoiceMigration,1084,2014.12.1084,2,12158,,6826.05,6826.05,0,False,,False,2014-12-19 12:07:00,,
1085,171,SalesInvoiceMigration,1085,2014.12.1085,3,15506.38,,1122,0,0,True,2015-02-12 17:37:33,False,2014-12-19 12:07:00,2015-02-12 17:37:33,
1086,171,SalesInvoiceMigration,1086,2014.12.1086,1,1,,10031078.75,0,0,True,2015-02-10 19:15:10,False,2014-12-19 12:07:01,2015-02-10 19:15:10,
1087,171,SalesInvoiceMigration,1087,2014.12.1087,1,1,,4299033.75,0,0,True,2015-02-10 19:15:10,False,2014-12-19 12:07:01,2015-02-10 19:15:10,
1088,171,SalesInvoiceMigration,1088,2014.12.1088,1,1,,1433011.25,0,0,True,2015-02-10 21:33:16,False,2014-12-19 12:07:01,2015-02-10 21:33:16,
1089,171,SalesInvoiceMigration,1089,2014.12.1089,1,1,,13012745.62,0,0,True,2015-02-10 20:47:29,False,2014-12-19 12:07:02,2015-02-10 20:47:29,
1090,171,SalesInvoiceMigration,1090,2014.12.1090,1,1,,4337581.87,0,0,True,2015-02-10 20:47:29,False,2014-12-19 12:07:02,2015-02-10 20:47:29,
1091,171,SalesInvoiceMigration,1091,2014.12.1091,1,1,,11777370,0,0,True,2015-02-10 22:44:45,False,2014-12-19 12:07:02,2015-02-10 22:44:45,
1092,171,SalesInvoiceMigration,1092,2014.12.1092,1,1,,14632378.75,0,0,True,2015-05-19 15:36:35,False,2014-12-19 12:07:03,2015-05-19 15:36:35,
1093,171,SalesInvoiceMigration,1093,2014.12.1093,1,1,,4455000,0,0,True,2015-05-19 15:36:35,False,2014-12-19 12:07:03,2015-05-19 15:36:35,
1094,171,SalesInvoiceMigration,1094,2014.12.1094,1,1,,14907722.5,0,0,True,2015-05-19 16:28:29,False,2014-12-19 12:07:03,2015-05-19 16:28:29,
1095,171,SalesInvoiceMigration,1095,2014.12.1095,3,15326.5,,2721.95,2721.95,0,False,,False,2014-12-19 12:07:04,,
1096,171,SalesInvoiceMigration,1096,2014.12.1096,1,1,,8983548.75,0,0,True,2015-02-10 22:44:45,False,2014-12-19 12:07:04,2015-02-10 22:44:45,
1097,171,SalesInvoiceMigration,1097,2014.12.1097,1,1,,13266061.87,0,0,True,2015-05-19 19:11:27,False,2014-12-19 12:07:05,2015-05-19 19:11:27,
1098,171,SalesInvoiceMigration,1098,2014.12.1098,3,15261.5,,2721.95,2721.95,0,False,,False,2014-12-19 12:07:05,,
1099,171,SalesInvoiceMigration,1099,2014.12.1099,1,1,,8884425,0,0,True,2015-05-19 21:48:02,False,2014-12-19 12:07:05,2015-05-19 21:48:02,
1100,171,SalesInvoiceMigration,1100,2014.12.1100,1,1,,6385500,0,0,True,2015-05-19 21:49:16,False,2014-12-19 12:07:05,2015-05-19 21:49:16,
1101,171,SalesInvoiceMigration,1101,2014.12.1101,1,1,,23793616,0,0,True,2015-05-20 14:44:36,False,2014-12-19 12:07:06,2015-05-20 14:44:36,
1102,171,SalesInvoiceMigration,1102,2014.12.1102,1,1,,19435719.87,0,0,True,2015-05-20 16:17:26,False,2014-12-19 12:07:06,2015-05-20 16:17:26,
1103,171,SalesInvoiceMigration,1103,2014.12.1103,3,15243.57,,1419.5,1419.5,0,False,,False,2014-12-19 12:07:06,,
1104,171,SalesInvoiceMigration,1104,2014.12.1104,1,1,,11922262,11922262,0,False,,False,2014-12-19 12:07:07,,
1105,171,SalesInvoiceMigration,1105,2014.12.1105,1,1,,16395802.5,0,0,True,2015-05-24 21:36:39,False,2014-12-19 12:07:07,2015-05-24 21:36:39,
1106,171,SalesInvoiceMigration,1106,2014.12.1106,1,1,,7452637.5,0,0,True,2015-05-24 21:36:39,False,2014-12-19 12:07:07,2015-05-24 21:36:39,
1107,172,SalesInvoiceMigration,1107,2014.12.1107,1,1,,34129700,0,0,True,2015-02-11 16:03:35,False,2014-12-19 12:07:08,2015-02-11 16:03:35,
1108,173,SalesInvoiceMigration,1108,2014.12.1108,2,12168,,462,462,0,False,,False,2014-12-19 12:07:08,,
1109,173,SalesInvoiceMigration,1109,2014.12.1109,2,12148,,1386,1386,0,False,,False,2014-12-19 12:07:08,,
1110,361,SalesInvoiceMigration,1110,2014.12.1110,3,15323.07,,492.18,492.18,0,False,,False,2014-12-19 12:07:09,,
1111,361,SalesInvoiceMigration,1111,2014.12.1111,3,15464.16,,913.87,913.87,0,False,,False,2014-12-19 12:07:09,,
1112,361,SalesInvoiceMigration,1112,2014.12.1112,3,15464.17,,906,906,0,False,,False,2014-12-19 12:07:09,,
1113,361,SalesInvoiceMigration,1113,2014.12.1113,3,15261.5,,483.38,483.38,0,False,,False,2014-12-19 12:07:10,,
1114,358,SalesInvoiceMigration,1114,2014.12.1114,1,1,,2021250,0,0,True,2015-02-10 21:41:55,False,2014-12-19 12:07:10,2015-02-10 21:41:55,
1115,346,SalesInvoiceMigration,1115,2014.12.1115,1,1,,8430840,0,0,True,2015-05-20 14:53:23,False,2014-12-19 12:07:11,2015-05-20 14:53:23,
1116,346,SalesInvoiceMigration,1116,2014.12.1116,1,1,,18677340,0,0,True,2015-05-20 14:53:23,False,2014-12-19 12:07:11,2015-05-20 14:53:23,
1117,346,SalesInvoiceMigration,1117,2014.12.1117,1,1,,22283800,0,0,True,2015-05-19 15:44:11,False,2014-12-19 12:07:11,2015-05-19 15:44:11,
1118,321,SalesInvoiceMigration,1118,2014.12.1118,1,1,,4653000,0,0,True,2015-02-10 17:56:48,False,2014-12-19 12:07:12,2015-02-10 17:56:48,
1119,180,SalesInvoiceMigration,1119,2014.12.1119,2,11973,,473,436.63,0,False,,False,2014-12-19 12:07:12,,
1120,180,SalesInvoiceMigration,1120,2014.12.1120,2,11973,,473,473,0,False,,False,2014-12-19 12:07:12,,
1121,180,SalesInvoiceMigration,1121,2014.12.1121,2,12020,,464.77,464.77,0,False,,False,2014-12-19 12:07:13,,
1122,180,SalesInvoiceMigration,1122,2014.12.1122,2,12038,,580.97,580.97,0,False,,False,2014-12-19 12:07:13,,
1123,180,SalesInvoiceMigration,1123,2014.12.1123,2,12038,,473,473,0,False,,False,2014-12-19 12:07:13,,
1124,180,SalesInvoiceMigration,1124,2014.12.1124,2,12148,,819.52,819.52,0,False,,False,2014-12-19 12:07:14,,
1125,329,SalesInvoiceMigration,1125,2014.12.1125,1,1,,4147000,2147000,0,False,,False,2014-12-19 12:07:14,2015-02-10 21:40:32,
1126,329,SalesInvoiceMigration,1126,2014.12.1126,1,1,,4939000,4939000,0,False,,False,2014-12-19 12:07:14,,
1127,184,SalesInvoiceMigration,1127,2014.12.1127,2,12109,,2550.35,231.85,0,False,,False,2014-12-19 12:07:15,2015-02-12 16:19:52,
1128,184,SalesInvoiceMigration,1128,2014.12.1128,2,12148,,2478.58,225.33,0,False,,False,2014-12-19 12:07:15,2015-02-12 16:19:52,
1129,184,SalesInvoiceMigration,1129,2014.12.1129,2,12206,,1784.92,162.27,0,False,,False,2014-12-19 12:07:15,2015-02-12 17:12:28,
1130,184,SalesInvoiceMigration,1130,2014.12.1130,2,12206,,3110.03,3110.03,0,False,,False,2014-12-19 12:07:16,,
1131,75,SalesInvoiceMigration,1131,2014.12.1131,1,1,,4870800,0,0,True,2015-02-10 16:51:21,False,2014-12-19 12:07:16,2015-02-10 16:51:21,
1132,75,SalesInvoiceMigration,1132,2014.12.1132,1,1,,4070000,0,0,True,2015-02-10 20:26:17,False,2014-12-19 12:07:16,2015-02-10 20:26:17,
1133,522,SalesInvoiceMigration,1133,2014.12.1133,1,1,,780000,0,0,True,2015-02-11 16:07:00,False,2014-12-19 12:07:17,2015-02-11 16:07:00,
1134,522,SalesInvoiceMigration,1134,2014.12.1134,1,1,,1000000,0,0,True,2015-05-19 15:34:53,False,2014-12-19 12:07:17,2015-05-19 15:34:53,
1135,522,SalesInvoiceMigration,1135,2014.12.1135,1,1,,780000,0,0,True,2015-05-19 15:34:53,False,2014-12-19 12:07:17,2015-05-19 15:34:53,
1136,541,SalesInvoiceMigration,1136,2014.12.1136,2,8933.8,,339.9,339.9,0,False,,False,2014-12-19 12:07:18,,
1137,541,SalesInvoiceMigration,1137,2014.12.1137,2,8934,,339.9,339.9,0,False,,False,2014-12-19 12:07:18,,
1138,541,SalesInvoiceMigration,1138,2014.12.1138,2,9723,,226.6,226.6,0,False,,False,2014-12-19 12:07:18,,
1139,541,SalesInvoiceMigration,1139,2014.12.1139,2,9867,,226.6,226.6,0,False,,False,2014-12-19 12:07:19,,
1140,541,SalesInvoiceMigration,1140,2014.12.1140,2,9959,,266.6,266.6,0,False,,False,2014-12-19 12:07:19,,
1264,108,SalesInvoice,1,2014.12.1264,1,1,2015-01-03,7755000,7755000,0,False,,True,2014-12-22 14:43:26,,2014-12-30 10:24:17
1265,956,SalesInvoice,2,2014.12.1265,1,1,2015-01-15,902000,902000,0,False,,True,2014-12-22 15:09:32,,2014-12-22 15:11:40
1266,326,SalesInvoice,3,2014.12.1266,1,1,2015-01-16,1480000,1480000,0,False,,True,2014-12-22 15:31:59,,2014-12-30 10:25:56
1267,19,SalesInvoice,4,2014.12.1267,1,1,2015-01-17,10824000,10824000,0,False,,True,2014-12-22 15:40:07,,2014-12-30 10:26:00
1268,32,SalesInvoice,5,2014.12.1268,1,1,2015-01-03,3520000,3520000,0,False,,True,2014-12-22 15:50:45,,2014-12-30 10:24:11
1269,236,SalesInvoice,6,2014.12.1269,1,1,2015-01-01,1496000,1496000,0,False,,True,2014-12-22 15:58:51,,2014-12-30 10:24:06
1270,512,SalesInvoice,7,2014.12.1270,1,1,2015-01-01,640000,640000,0,False,,True,2014-12-22 16:04:07,,2014-12-30 10:24:02
1271,872,SalesInvoice,8,2014.12.1271,1,1,2015-01-11,1120000,1120000,0,False,,True,2014-12-22 16:08:40,,2014-12-30 10:25:18
1272,136,SalesInvoice,9,2014.12.1272,2,12612.25,2015-01-10,279.84,279.84,0,False,,True,2014-12-22 16:15:36,,2014-12-23 15:50:44
1273,171,SalesInvoice,10,2014.12.1273,1,1,2015-01-12,4455000,4455000,0,False,,True,2014-12-22 16:23:11,,2014-12-30 10:25:28
1274,373,SalesInvoice,11,2014.12.1274,1,1,2015-01-10,6969600,6969600,0,False,,True,2014-12-22 16:24:06,,2014-12-30 10:25:06
1275,32,SalesInvoice,12,2014.12.1275,1,1,2014-12-15,3630000,3630000,0,False,,True,2014-12-22 16:31:36,,2014-12-23 10:46:42
1276,331,SalesInvoice,13,2014.12.1276,2,12612.25,2015-01-09,2365,2365,0,False,,True,2014-12-22 16:32:49,,2014-12-23 15:51:39
1277,20,SalesInvoice,14,2014.12.1277,1,1,2015-01-12,2596000,2596000,0,False,,True,2014-12-22 16:36:51,,2014-12-30 10:25:23
1278,21,SalesInvoice,15,2014.12.1278,1,1,2014-12-15,4015000,4015000,0,False,,True,2014-12-22 16:40:37,,2014-12-23 10:48:30
1279,135,SalesInvoice,16,2014.12.1279,1,1,2015-01-10,12012000,12012000,0,False,,True,2014-12-22 16:42:45,,2014-12-30 10:25:02
1280,288,SalesInvoice,17,2014.12.1280,2,12612.25,2015-01-09,440,440,0,False,,True,2014-12-22 16:52:49,,2014-12-23 15:52:07
1281,114,SalesInvoice,18,2014.12.1281,2,12612.25,2014-12-01,2416.92,2416.92,0,False,,True,2014-12-22 16:56:10,,2014-12-23 10:41:28
1282,956,SalesInvoice,2,2014.12.1282,1,1,2015-01-15,820000,820000,0,False,,True,2014-12-22 16:59:06,,2014-12-30 10:25:45
1283,369,SalesInvoice,19,2014.12.1283,1,1,2014-12-08,3537187.5,3537187.5,0,False,,True,2014-12-22 17:18:25,,2014-12-22 17:30:30
1284,135,SalesInvoice,20,2014.12.1284,1,1,2015-01-05,6006000,6006000,0,False,,True,2014-12-22 17:19:41,,2014-12-30 10:24:47
1285,57,SalesInvoice,21,2014.12.1285,2,12612.25,2015-01-04,373.12,373.12,0,False,,True,2014-12-22 17:26:10,,2014-12-23 15:52:34
1286,302,SalesInvoice,22,2014.12.1286,1,1,2015-01-08,4092000,4092000,0,False,,True,2014-12-22 17:29:12,,2014-12-30 10:24:53
1287,288,SalesInvoice,23,2014.12.1287,2,12612.25,2015-01-11,425.7,425.7,0,False,,True,2014-12-22 17:32:07,,2014-12-23 15:52:52
1288,369,SalesInvoice,19,2014.12.1288,1,1,2014-12-08,3537187.5,3537187.5,0,False,,True,2014-12-22 17:32:23,,2014-12-23 09:00:28
1289,30,SalesInvoice,24,2014.12.1289,2,12612.25,2015-01-02,501.6,501.6,0,False,,True,2014-12-23 08:39:18,,2014-12-23 15:53:02
1290,57,SalesInvoice,25,2014.12.1290,2,12612.25,2015-01-02,3147.76,3147.76,0,False,,True,2014-12-23 08:54:48,,2014-12-23 15:53:12
1291,965,SalesInvoice,26,2014.12.1291,2,12612.25,2015-01-02,107.36,107.36,0,False,,True,2014-12-23 09:20:31,,2014-12-23 15:53:23
1292,84,SalesInvoice,27,2014.12.1292,2,12612.25,2015-01-02,76.16,76.16,0,False,,True,2014-12-23 09:21:06,,2014-12-23 15:54:47
1293,617,SalesInvoice,28,2014.12.1293,1,1,2015-01-10,800000,800000,0,False,,True,2014-12-23 09:39:42,,2014-12-30 10:25:13
1294,723,SalesInvoice,29,2014.12.1294,2,12612.25,2015-01-11,590.64,590.64,0,False,,True,2014-12-23 09:51:13,,2014-12-23 15:55:09
1295,302,SalesInvoice,30,2014.12.1295,2,12612.25,2015-01-01,376.2,376.2,0,False,,True,2014-12-23 10:04:36,,2014-12-23 15:55:22
1296,298,SalesInvoice,31,2014.12.1296,1,1,2015-01-03,12760000,12760000,0,False,,True,2014-12-23 10:15:33,,2014-12-30 10:24:33
1297,721,SalesInvoice,32,2014.12.1297,2,12612.25,2015-01-04,577.5,577.5,0,False,,True,2014-12-23 10:26:46,,2014-12-23 15:55:32
1298,369,SalesInvoice,19,2014.12.1298,1,1,2015-01-08,3537187.5,3537187.5,0,False,,True,2014-12-23 10:39:05,,2014-12-30 10:24:57
1299,114,SalesInvoice,18,2014.12.1299,2,12612.25,2015-01-01,2416.92,2416.92,0,False,,True,2014-12-23 10:44:42,,2014-12-23 15:52:19
1300,32,SalesInvoice,12,2014.12.1300,1,1,2015-01-15,3630000,3630000,0,False,,True,2014-12-23 10:47:42,,2014-12-30 10:25:50
1301,21,SalesInvoice,15,2014.12.1301,1,1,2015-01-15,4015000,4015000,0,False,,True,2014-12-23 10:49:40,,2014-12-30 10:25:34
1302,62,SalesInvoice,34,2014.12.1302,2,12612.25,2015-01-04,157.52,157.52,0,False,,True,2014-12-23 10:56:05,,2014-12-23 15:55:43
1303,170,SalesInvoice,35,2014.12.1303,1,1,2015-01-04,23100000,23100000,0,False,,True,2014-12-23 10:59:40,,2014-12-30 10:24:43
1304,2,SalesInvoice,36,2014.12.1304,2,12612.25,2015-01-04,157.52,157.52,0,False,,True,2014-12-23 11:00:33,,2014-12-23 15:55:58
1305,236,SalesInvoice,37,2014.12.1305,1,1,2015-01-04,704000,704000,0,False,,True,2014-12-23 11:06:25,,2014-12-30 10:24:36
1306,170,SalesInvoice,38,2014.12.1306,1,1,2015-01-04,21120000,21120000,0,False,,True,2014-12-23 11:23:37,,2014-12-30 10:24:40
1307,952,SalesInvoice,39,2014.12.1307,2,12612.25,2015-01-04,1155,1155,0,False,,True,2014-12-23 11:34:22,,2014-12-23 15:56:58
1308,8,SalesInvoice,40,2014.12.1308,2,12158,2015-01-22,448.8,448.8,0,False,,True,2014-12-24 14:53:26,,2014-12-30 10:26:05
2434,290,SalesInvoiceMigration,1266,2015.1.1,2,9018,,693,693,0,False,,False,2015-01-09 11:12:00,,
2436,560,SalesInvoiceMigration,1267,2015.1.3,1,1,,2250000,0,0,True,2015-05-19 15:40:01,False,2015-01-09 11:12:00,2015-05-19 15:40:01,
2437,551,SalesInvoiceMigration,1268,2015.1.4,1,1,,5241000,0,0,True,2015-05-19 21:43:39,False,2015-01-09 11:12:00,2015-05-19 21:43:39,
2438,551,SalesInvoiceMigration,1269,2015.1.5,1,1,,2449000,0,0,True,2015-05-19 21:43:39,False,2015-01-09 11:12:00,2015-05-19 21:43:39,
2439,551,SalesInvoiceMigration,1270,2015.1.6,1,1,,4579000,0,0,True,2015-05-19 21:43:39,False,2015-01-09 11:12:00,2015-05-19 21:43:39,
2440,723,SalesInvoiceMigration,1271,2015.1.7,2,12168,,437.2,437.2,0,False,,False,2015-01-09 11:12:00,,
2441,723,SalesInvoiceMigration,1272,2015.1.8,2,12168,,218,218,0,False,,False,2015-01-09 11:12:00,,
2442,723,SalesInvoiceMigration,1273,2015.1.9,2,12168,,1055,1055,0,False,,False,2015-01-09 11:12:00,,
2443,723,SalesInvoiceMigration,1274,2015.1.10,2,12038,,365,365,0,False,,False,2015-01-09 11:12:01,,
2444,723,SalesInvoiceMigration,1275,2015.1.11,2,12109,,604,604,0,False,,False,2015-01-09 11:12:01,,
2445,723,SalesInvoiceMigration,1276,2015.1.12,2,12148,,472,472,0,False,,False,2015-01-09 11:12:01,,
2446,723,SalesInvoiceMigration,1277,2015.1.13,2,12148,,543.4,543.4,0,False,,False,2015-01-09 11:12:01,,
2447,723,SalesInvoiceMigration,1278,2015.1.14,2,12206,,1055,1055,0,False,,False,2015-01-09 11:12:01,,
2448,723,SalesInvoiceMigration,1279,2015.1.15,2,12206,,300,300,0,False,,False,2015-01-09 11:12:01,,
2449,561,SalesInvoiceMigration,1280,2015.1.16,1,1,,5816000,0,0,True,2015-02-11 16:16:53,False,2015-01-09 11:12:01,2015-02-11 16:16:53,
2450,364,SalesInvoiceMigration,1281,2015.1.17,1,1,,3150000,3150000,0,False,,False,2015-01-09 11:12:01,,
2451,364,SalesInvoiceMigration,1282,2015.1.18,1,1,,2415200,2415200,0,False,,False,2015-01-09 11:12:01,,
2452,364,SalesInvoiceMigration,1283,2015.1.19,1,1,,2415200,2415200,0,False,,False,2015-01-09 11:12:01,,
2453,364,SalesInvoiceMigration,1284,2015.1.20,1,1,,650000,650000,0,False,,False,2015-01-09 11:12:01,,
2454,310,SalesInvoiceMigration,1285,2015.1.21,1,1,,7088000,0,0,True,2015-02-11 16:19:22,False,2015-01-09 11:12:01,2015-02-11 16:19:22,
2455,310,SalesInvoiceMigration,1286,2015.1.22,1,1,,3694000,0,0,True,2015-02-11 16:19:22,False,2015-01-09 11:12:01,2015-02-11 16:19:22,
2456,310,SalesInvoiceMigration,1287,2015.1.23,1,1,,4796000,4796000,0,False,,False,2015-01-09 11:12:01,,
2457,310,SalesInvoiceMigration,1288,2015.1.24,1,1,,7388000,7388000,0,False,,False,2015-01-09 11:12:01,,
2458,310,SalesInvoiceMigration,1289,2015.1.25,1,1,,6624000,6624000,0,False,,False,2015-01-09 11:12:01,,
2459,617,SalesInvoiceMigration,1290,2015.1.26,1,1,,800000,0,0,True,2015-02-11 16:12:34,False,2015-01-09 11:12:01,2015-02-11 16:12:34,
2460,617,SalesInvoiceMigration,1291,2015.1.27,1,1,,1860000,0,0,True,2015-02-11 16:41:26,False,2015-01-09 11:12:01,2015-02-11 16:41:26,
2461,661,SalesInvoiceMigration,1292,2015.1.28,1,1,,22500000,22500000,0,False,,False,2015-01-09 11:12:01,,
2462,661,SalesInvoiceMigration,1293,2015.1.29,1,1,,18884800,18884800,0,False,,False,2015-01-09 11:12:01,,
2463,661,SalesInvoiceMigration,1294,2015.1.30,1,1,,7800000,7800000,0,False,,False,2015-01-09 11:12:01,,
2464,661,SalesInvoiceMigration,1295,2015.1.31,1,1,,27000000,0,0,True,2015-05-24 19:50:18,False,2015-01-09 11:12:01,2015-05-24 19:50:18,
2465,661,SalesInvoiceMigration,1296,2015.1.32,1,1,,15510000,0,0,True,2015-05-24 19:51:20,False,2015-01-09 11:12:01,2015-05-24 19:51:20,
2466,661,SalesInvoiceMigration,1297,2015.1.33,1,1,,22500000,22500000,0,False,,False,2015-01-09 11:12:01,,
2467,661,SalesInvoiceMigration,1298,2015.1.34,1,1,,12056000,12056000,0,False,,False,2015-01-09 11:12:01,,
2468,661,SalesInvoiceMigration,1299,2015.1.35,1,1,,124835000,124835000,0,False,,False,2015-01-09 11:12:01,,
2469,661,SalesInvoiceMigration,1300,2015.1.36,1,1,,9460000,9460000,0,False,,False,2015-01-09 11:12:01,,
2470,661,SalesInvoiceMigration,1301,2015.1.37,1,1,,13096000,13096000,0,False,,False,2015-01-09 11:12:01,,
2471,661,SalesInvoiceMigration,1302,2015.1.38,1,1,,4680000,4680000,0,False,,False,2015-01-09 11:12:01,,
2472,661,SalesInvoiceMigration,1303,2015.1.39,1,1,,7800000,7800000,0,False,,False,2015-01-09 11:12:01,,
2473,661,SalesInvoiceMigration,1304,2015.1.40,1,1,,27000000,27000000,0,False,,False,2015-01-09 11:12:01,,
2474,661,SalesInvoiceMigration,1305,2015.1.41,1,1,,17316000,17316000,0,False,,False,2015-01-09 11:12:01,,
2475,661,SalesInvoiceMigration,1306,2015.1.42,1,1,,12408000,12408000,0,False,,False,2015-01-09 11:12:02,,
2476,661,SalesInvoiceMigration,1307,2015.1.43,1,1,,27000000,27000000,0,False,,False,2015-01-09 11:12:02,,
2477,661,SalesInvoiceMigration,1308,2015.1.44,1,1,,36000000,36000000,0,False,,False,2015-01-09 11:12:02,,
2478,661,SalesInvoiceMigration,1309,2015.1.45,1,1,,7755000,7755000,0,False,,False,2015-01-09 11:12:02,,
2479,661,SalesInvoiceMigration,1310,2015.1.46,1,1,,7215000,7215000,0,False,,False,2015-01-09 11:12:02,,
2480,661,SalesInvoiceMigration,1311,2015.1.47,1,1,,12056000,12056000,0,False,,False,2015-01-09 11:12:02,,
2481,661,SalesInvoiceMigration,1312,2015.1.48,1,1,,14846000,14846000,0,False,,False,2015-01-09 11:12:02,,
2482,661,SalesInvoiceMigration,1313,2015.1.49,1,1,,4100000,4100000,0,False,,False,2015-01-09 11:12:02,,
2483,661,SalesInvoiceMigration,1314,2015.1.50,1,1,,18000000,18000000,0,False,,False,2015-01-09 11:12:02,,
2484,661,SalesInvoiceMigration,1315,2015.1.51,1,1,,31441000,31441000,0,False,,False,2015-01-09 11:12:02,,
2485,661,SalesInvoiceMigration,1316,2015.1.52,1,1,,5772000,5772000,0,False,,False,2015-01-09 11:12:02,,
2486,661,SalesInvoiceMigration,1317,2015.1.53,1,1,,24187000,24187000,0,False,,False,2015-01-09 11:12:02,,
2487,661,SalesInvoiceMigration,1318,2015.1.54,1,1,,7095000,7095000,0,False,,False,2015-01-09 11:12:02,,
2488,661,SalesInvoiceMigration,1319,2015.1.55,1,1,,5772000,5772000,0,False,,False,2015-01-09 11:12:02,,
2489,661,SalesInvoiceMigration,1320,2015.1.56,1,1,,7800000,7800000,0,False,,False,2015-01-09 11:12:02,,
2490,661,SalesInvoiceMigration,1321,2015.1.57,1,1,,4730000,4730000,0,False,,False,2015-01-09 11:12:02,,
2491,661,SalesInvoiceMigration,1322,2015.1.58,1,1,,6548000,6548000,0,False,,False,2015-01-09 11:12:02,,
2492,661,SalesInvoiceMigration,1323,2015.1.59,1,1,,6028000,6028000,0,False,,False,2015-01-09 11:12:02,,
2493,661,SalesInvoiceMigration,1324,2015.1.60,1,1,,18000000,18000000,0,False,,False,2015-01-09 11:12:03,,
2494,661,SalesInvoiceMigration,1325,2015.1.61,1,1,,12408000,12408000,0,False,,False,2015-01-09 11:12:03,,
2495,661,SalesInvoiceMigration,1326,2015.1.62,1,1,,7800000,7800000,0,False,,False,2015-01-09 11:12:03,,
2496,661,SalesInvoiceMigration,1327,2015.1.63,1,1,,14113000,14113000,0,False,,False,2015-01-09 11:12:03,,
2497,661,SalesInvoiceMigration,1328,2015.1.64,1,1,,4521000,4521000,0,False,,False,2015-01-09 11:12:03,,
2498,661,SalesInvoiceMigration,1329,2015.1.65,1,1,,4680000,4680000,0,False,,False,2015-01-09 11:12:03,,
2499,662,SalesInvoiceMigration,1330,2015.1.66,1,1,,1034000,0,0,True,2015-05-19 15:15:52,False,2015-01-09 11:12:03,2015-05-19 15:15:52,
2500,956,SalesInvoiceMigration,1331,2015.1.67,1,1,,2011500,0,0,True,2015-02-11 16:15:36,False,2015-01-09 11:12:03,2015-02-11 16:15:36,
2501,229,SalesInvoiceMigration,1332,2015.1.68,2,9008,,246,246,0,False,,False,2015-01-09 11:12:03,,
2502,229,SalesInvoiceMigration,1333,2015.1.69,2,8992,,181.2,181.2,0,False,,False,2015-01-09 11:12:03,,
2503,229,SalesInvoiceMigration,1334,2015.1.70,1,1,,14748000,14748000,0,False,,False,2015-01-09 11:12:03,,
2504,229,SalesInvoiceMigration,1335,2015.1.71,1,1,,14000000,14000000,0,False,,False,2015-01-09 11:12:03,,
2505,229,SalesInvoiceMigration,1336,2015.1.72,1,1,,3000000,3000000,0,False,,False,2015-01-09 11:12:03,,
2506,229,SalesInvoiceMigration,1337,2015.1.73,1,1,,23160000,0,0,True,2015-05-19 15:26:39,False,2015-01-09 11:12:03,2015-05-19 15:26:39,
2507,229,SalesInvoiceMigration,1338,2015.1.74,1,1,,24580000,0,0,True,2015-05-19 15:26:39,False,2015-01-09 11:12:03,2015-05-19 15:26:39,
2508,229,SalesInvoiceMigration,1339,2015.1.75,1,1,,3850000,3850000,0,False,,False,2015-01-09 11:12:03,,
2509,229,SalesInvoiceMigration,1340,2015.1.76,1,1,,7200000,0,0,True,2015-05-19 15:28:41,False,2015-01-09 11:12:03,2015-05-19 15:28:41,
2510,111,SalesInvoiceMigration,1341,2015.1.77,2,12148,,96,96,0,False,,False,2015-01-09 11:12:03,,
2511,663,SalesInvoiceMigration,1342,2015.1.78,2,8967,,96.2,96.2,0,False,,False,2015-01-09 11:12:03,,
2512,663,SalesInvoiceMigration,1343,2015.1.79,2,12168,,96.2,96.2,0,False,,False,2015-01-09 11:12:03,,
2513,683,SalesInvoiceMigration,1344,2015.1.80,1,1,,2200000,2200000,0,False,,False,2015-01-09 11:12:03,,
2514,683,SalesInvoiceMigration,1345,2015.1.81,1,1,,155000,155000,0,False,,False,2015-01-09 11:12:03,,
2515,683,SalesInvoiceMigration,1346,2015.1.82,1,1,,775000,775000,0,False,,False,2015-01-09 11:12:03,,
2516,683,SalesInvoiceMigration,1347,2015.1.83,1,1,,775000,775000,0,False,,False,2015-01-09 11:12:04,,
2517,687,SalesInvoiceMigration,1348,2015.1.84,1,1,,13475000,0,0,True,2015-05-24 20:26:01,False,2015-01-09 11:12:04,2015-05-24 20:26:01,
