Id,NomorSurat,ContactId,CurrencyId,Rate,AmountReceivable,Tax,DPP,InvoiceDate,CreatedAt,UpdatedAt,DeletedAt
839,002.14.87583134,276,2,11750,118.62,11.86,107.84,2014-09-11,2014-12-19 12:05:50,,
840,002.14.87583157,276,2,11750,68.92,6.89,62.65,2014-09-12,2014-12-19 12:05:50,,
841,002.14.87583180,276,2,11750,143.62,14.36,130.56,2014-09-15,2014-12-19 12:05:50,,
842,002.14.87583254,276,2,11824,28.05,2.81,25.5,2014-09-19,2014-12-19 12:05:50,,
843,002.14.87583255,276,2,11824,1002.45,100.25,911.32,2014-09-19,2014-12-19 12:05:51,,
844,002.14.87583337,276,2,11973,198,19.8,180,2014-09-26,2014-12-19 12:05:51,,
845,002.14.87583391,276,2,11973,17.6,1.76,16,2014-09-30,2014-12-19 12:05:51,,
846,002.14.87583392,276,2,11973,77,7.7,70,2014-09-30,2014-12-19 12:05:51,,
847,002.14.87583393,276,2,11973,46.97,4.7,42.7,2014-09-30,2014-12-19 12:05:52,,
848,002.14.87583394,276,2,11973,82.83,8.28,75.3,2014-09-30,2014-12-19 12:05:52,,
849,002.14.87583395,276,2,11973,264.66,26.47,240.6,2014-09-30,2014-12-19 12:05:52,,
850,002.14.87583396,276,2,11973,108.13,10.81,98.3,2014-09-30,2014-12-19 12:05:52,,
851,002.14.87583397,276,2,11973,171.05,17.11,155.5,2014-09-30,2014-12-19 12:05:53,,
852,002.14.87583398,276,2,11973,74.05,7.41,67.32,2014-09-30,2014-12-19 12:05:53,,
853,002.14.87583412,276,2,12020,287.98,28.8,261.8,2014-10-02,2014-12-19 12:05:53,,
854,002.14.87583561,276,3,15326.5,72.78,7.28,66.16,2014-10-13,2014-12-19 12:05:53,,
855,002.14.87583722,276,2,12168,109.56,10.96,99.6,2014-10-27,2014-12-19 12:05:54,,
856,002.14.87583723,276,2,12168,52.25,5.23,47.5,2014-10-27,2014-12-19 12:05:54,,
857,002.14.87583724,276,2,12168,342.21,34.22,311.1,2014-10-27,2014-12-19 12:05:54,,
858,002.14.87583725,276,2,12168,233.2,23.32,212,2014-10-27,2014-12-19 12:05:54,,
859,002.14.87583726,276,2,12168,123.31,12.33,112.1,2014-10-27,2014-12-19 12:05:55,,
860,002.14.87583727,276,2,12168,22,2.2,20,2014-10-27,2014-12-19 12:05:55,,
861,002.14.87583728,276,2,12168,17.6,1.76,16,2014-10-27,2014-12-19 12:05:55,,
862,002.14.87583729,276,2,12168,63.8,6.38,58,2014-10-27,2014-12-19 12:05:55,,
863,002.14.87583730,276,2,12168,64.88,6.49,58.98,2014-10-27,2014-12-19 12:05:56,,
864,002.14.87583731,276,2,12168,165.66,16.57,150.6,2014-10-27,2014-12-19 12:05:56,,
865,002.14.87583732,276,2,12168,181.28,18.13,164.8,2014-10-27,2014-12-19 12:05:56,,
866,002.14.87583733,276,2,12168,279.84,27.98,254.4,2014-10-27,2014-12-19 12:05:57,,
867,002.14.87583734,276,2,12168,164.56,16.46,149.6,2014-10-27,2014-12-19 12:05:57,,
868,002.14.87583735,276,2,12168,131.12,13.11,119.2,2014-10-27,2014-12-19 12:05:57,,
869,002.14.87583736,276,2,12168,938.3,93.83,853,2014-10-27,2014-12-19 12:05:57,,
870,002.14.87583737,276,3,15533.4,15.84,1.58,14.4,2014-10-27,2014-12-19 12:05:58,,
871,002.14.87583748,276,2,12168,550,55,500,2014-10-28,2014-12-19 12:05:58,,
872,002.14.87583763,276,2,12038,394.79,39.48,358.9,2014-10-29,2014-12-19 12:05:58,,
873,002.14.87583764,276,2,12038,86.46,8.65,78.6,2014-10-29,2014-12-19 12:05:58,,
874,002.14.87584057,276,2,12148,171.66,17.17,156.05,2014-11-18,2014-12-19 12:05:59,,
875,002.14.87584058,276,2,12148,55.18,5.52,50.16,2014-11-18,2014-12-19 12:05:59,,
876,002.14.87584115,276,2,12206,88.33,8.83,80.3,2014-11-21,2014-12-19 12:05:59,,
877,002.14.87584116,276,2,12206,70.66,7.07,64.24,2014-11-21,2014-12-19 12:05:59,,
878,002.14.87584188,276,2,12158,135.96,13.6,123.6,2014-11-27,2014-12-19 12:06:00,,
879,002.14.87584189,276,2,12158,8.8,0.88,8,2014-11-27,2014-12-19 12:06:00,,
880,002.14.87584190,276,2,12158,82.83,8.28,75.3,2014-11-27,2014-12-19 12:06:00,,
881,002.14.87584191,276,2,12158,436.08,43.61,396.44,2014-11-27,2014-12-19 12:06:01,,
882,002.14.87584192,276,2,12158,32.97,3.3,29.97,2014-11-27,2014-12-19 12:06:01,,
883,002.14.87584193,276,2,12158,108.13,10.81,98.3,2014-11-27,2014-12-19 12:06:01,,
884,003.14.64493386,276,2,12158,164.56,16.46,149.6,2014-11-28,2014-12-19 12:06:01,,
885,003.14.64493390,276,2,12158,42.13,4.21,38.3,2014-11-28,2014-12-19 12:06:02,,
886,002.14.87584027,136,2,12148,602.42,60.24,547.65,2014-11-14,2014-12-19 12:06:02,,
887,002.14.87583361,333,1,1,2244000,224400,2019600,2014-09-30,2014-12-19 12:06:02,,
888,002.14.87583881,333,1,1,2244000,224400,2019600,2014-11-05,2014-12-19 12:06:02,,
889,002.14.87584214,333,1,1,2244000,224400,2019600,2014-11-28,2014-12-19 12:06:03,,
890,002.14.87583174,228,1,1,7216000,721600,6494400,2014-09-15,2014-12-19 12:06:03,,
891,002.14.87583175,228,1,1,5060000,506000,4554000,2014-09-15,2014-12-19 12:06:03,,
892,002.14.87583176,228,1,1,5060000,506000,4554000,2014-09-15,2014-12-19 12:06:03,,
893,002.14.87583177,228,1,1,3795000,379500,3415500,2014-09-15,2014-12-19 12:06:04,,
894,002.14.87583178,228,1,1,7317200,731720,6585480,2014-09-15,2014-12-19 12:06:04,,
895,002.14.87583197,228,1,1,3795000,379500,3415500,2014-09-16,2014-12-19 12:06:04,,
896,002.14.87583198,228,1,1,2530000,253000,2277000,2014-09-16,2014-12-19 12:06:04,,
897,002.14.87583199,228,1,1,3795000,379500,3415500,2014-09-16,2014-12-19 12:06:05,,
898,002.14.87583231,228,1,1,2640000,264000,2376000,2014-09-18,2014-12-19 12:06:05,,
899,002.14.87583247,228,1,1,9436900,943690,8493210,2014-09-19,2014-12-19 12:06:05,,
900,002.14.87583248,228,1,1,3960000,396000,3564000,2014-09-19,2014-12-19 12:06:05,,
901,002.14.87583306,228,1,1,2640000,264000,2376000,2014-09-24,2014-12-19 12:06:06,,
902,002.14.87583307,228,1,1,1320000,132000,1188000,2014-09-24,2014-12-19 12:06:06,,
903,002.14.87583308,228,1,1,3960000,396000,3564000,2014-09-24,2014-12-19 12:06:06,,
904,002.14.87583309,228,1,1,4686000,468600,4217400,2014-09-24,2014-12-19 12:06:06,,
905,002.14.87583322,228,1,1,7646100,764610,6881490,2014-09-25,2014-12-19 12:06:07,,
906,002.14.87583341,228,1,1,3960000,396000,3564000,2014-09-26,2014-12-19 12:06:07,,
907,002.14.87583366,228,1,1,3960000,396000,3564000,2014-09-30,2014-12-19 12:06:07,,
908,002.14.87583367,228,1,1,3666300,366630,3299670,2014-09-30,2014-12-19 12:06:08,,
909,002.14.87583400,228,1,1,2063600,206360,1857240,2014-10-01,2014-12-19 12:06:08,,
910,002.14.87583401,228,1,1,3960000,396000,3564000,2014-10-01,2014-12-19 12:06:08,,
911,002.14.87583459,228,1,1,1320000,132000,1188000,2014-10-06,2014-12-19 12:06:08,,
912,002.14.87583460,228,1,1,4679400,467940,4211460,2014-10-06,2014-12-19 12:06:09,,
913,002.14.87583461,228,1,1,5294300,529430,4764870,2014-10-06,2014-12-19 12:06:09,,
914,002.14.87583503,228,1,1,1320000,132000,1188000,2014-10-08,2014-12-19 12:06:09,,
915,002.14.87583504,228,1,1,1320000,132000,1188000,2014-10-08,2014-12-19 12:06:10,,
916,002.14.87583544,228,1,1,3974300,397430,3576870,2014-10-10,2014-12-19 12:06:10,,
917,002.14.87583545,228,1,1,3960000,396000,3564000,2014-10-10,2014-12-19 12:06:10,,
918,002.14.87583586,228,1,1,1320000,132000,1188000,2014-10-14,2014-12-19 12:06:10,,
919,002.14.87583588,228,1,1,2640000,264000,2376000,2014-10-14,2014-12-19 12:06:11,,
920,002.14.87583589,228,1,1,1320000,132000,1188000,2014-10-14,2014-12-19 12:06:11,,
921,002.14.87583590,228,1,1,1320000,132000,1188000,2014-10-14,2014-12-19 12:06:11,,
922,002.14.87583637,228,1,1,2640000,264000,2376000,2014-10-20,2014-12-19 12:06:11,,
923,002.14.87583638,228,1,1,1320000,132000,1188000,2014-10-20,2014-12-19 12:06:12,,
924,002.14.87583639,228,1,1,1848000,184800,1663200,2014-10-20,2014-12-19 12:06:12,,
925,002.14.87583679,228,1,1,2640000,264000,2376000,2014-10-22,2014-12-19 12:06:12,,
926,002.14.87583683,228,1,1,8652600,865260,7787340,2014-10-23,2014-12-19 12:06:12,,
927,002.14.87583698,228,1,1,7810000,781000,7029000,2014-10-24,2014-12-19 12:06:13,,
928,002.14.87583758,228,1,1,3960000,396000,3564000,2014-10-28,2014-12-19 12:06:13,,
929,002.14.87583759,228,1,1,5280000,528000,4752000,2014-10-28,2014-12-19 12:06:13,,
930,002.14.87583760,228,1,1,7319400,731940,6587460,2014-10-28,2014-12-19 12:06:14,,
931,002.14.87583807,228,1,1,5280000,528000,4752000,2014-10-31,2014-12-19 12:06:14,,
932,002.14.87583808,228,1,1,4986300,498630,4487670,2014-10-31,2014-12-19 12:06:14,,
933,002.14.87583852,228,1,1,6306300,630630,5675670,2014-11-04,2014-12-19 12:06:14,,
934,002.14.87583853,228,1,1,2063600,206360,1857240,2014-11-04,2014-12-19 12:06:15,,
935,002.14.87583854,228,1,1,1320000,132000,1188000,2014-11-04,2014-12-19 12:06:15,,
936,002.14.87583855,228,1,1,13096600,1309660,11786940,2014-11-04,2014-12-19 12:06:15,,
937,002.14.87583898,228,1,1,4415400,441540,3973860,2014-11-05,2014-12-19 12:06:15,,
938,002.14.87583903,228,1,1,4679400,467940,4211460,2014-11-05,2014-12-19 12:06:16,,
939,002.14.87583942,228,1,1,1320000,132000,1188000,2014-11-07,2014-12-19 12:06:16,,
940,002.14.87583943,228,1,1,2640000,264000,2376000,2014-11-07,2014-12-19 12:06:16,,
941,002.14.87584003,228,1,1,10472000,1047200,9424800,2014-11-13,2014-12-19 12:06:16,,
942,002.14.87584004,228,1,1,3671800,367180,3304620,2014-11-13,2014-12-19 12:06:17,,
943,002.14.87584005,228,1,1,2640000,264000,2376000,2014-11-13,2014-12-19 12:06:17,,
944,002.14.87584038,228,1,1,4986300,498630,4487670,2014-11-14,2014-12-19 12:06:17,,
945,002.14.87584098,228,1,1,9988000,998800,8989200,2014-11-20,2014-12-19 12:06:18,,
946,002.14.87584099,228,1,1,5237100,523710,4713390,2014-11-20,2014-12-19 12:06:18,,
947,002.14.87584100,228,1,1,3960000,396000,3564000,2014-11-20,2014-12-19 12:06:18,,
948,002.14.87584101,228,1,1,2654300,265430,2388870,2014-11-20,2014-12-19 12:06:18,,
949,002.14.87584148,228,1,1,9972600,997260,8975340,2014-11-24,2014-12-19 12:06:19,,
950,002.14.87584149,228,1,1,6244700,624470,5620230,2014-11-24,2014-12-19 12:06:19,,
951,002.14.87584179,228,1,1,1320000,132000,1188000,2014-11-26,2014-12-19 12:06:19,,
952,002.14.87584180,228,1,1,3960000,396000,3564000,2014-11-26,2014-12-19 12:06:19,,
953,002.14.87584181,228,1,1,2640000,264000,2376000,2014-11-26,2014-12-19 12:06:20,,
954,002.14.87584182,228,1,1,2640000,264000,2376000,2014-11-26,2014-12-19 12:06:20,,
955,002.14.87584209,228,1,1,1320000,132000,1188000,2014-11-27,2014-12-19 12:06:20,,
956,003.14.64493391,228,1,1,4979700,497970,4481730,2014-11-28,2014-12-19 12:06:21,,
957,003.14.64493392,228,1,1,6299700,629970,5669730,2014-11-28,2014-12-19 12:06:21,,
958,002.14.87583680,355,1,1,3323100,332310,2990790,2014-10-22,2014-12-19 12:06:21,,
959,002.14.87583757,355,1,1,7860600,786060,7074540,2014-10-28,2014-12-19 12:06:21,,
960,002.14.87583685,373,1,1,6969600,696960,6272640,2014-10-23,2014-12-19 12:06:22,,
961,002.14.87584036,373,1,1,5536190,553619,4982571,2014-11-14,2014-12-19 12:06:22,,
962,002.14.87584143,373,1,1,6969600,696960,6272640,2014-11-24,2014-12-19 12:06:22,,
963,002.14.87584174,373,1,1,4816240,481624,4334616,2014-11-26,2014-12-19 12:06:22,,
964,002.14.87583837,313,1,1,5112800,511280,4601520,2014-11-03,2014-12-19 12:06:23,,
965,002.14.87582911,324,1,1,13597100,1359710,12237390,2014-08-26,2014-12-19 12:06:23,,
966,002.14.87582917,324,1,1,990000,99000,891000,2014-08-27,2014-12-19 12:06:23,,
967,002.14.87583236,324,1,1,1034000,103400,930600,2014-09-19,2014-12-19 12:06:24,,
968,002.14.87583838,324,1,1,3102000,310200,2791800,2014-11-03,2014-12-19 12:06:24,,
969,001-14.39335957,325,1,1,16172800,1617280,14555520,2014-07-22,2014-12-19 12:06:24,,
970,1405,150,3,14112.56,367.31,36.73,333.92,2009-06-16,2014-12-19 12:06:24,,
971,1795,150,3,14255.39,2618.11,261.81,2380.1,2009-07-28,2014-12-19 12:06:25,,
972,002.14.87583746,374,1,1,19052000,1905200,17146800,2014-10-27,2014-12-19 12:06:25,,
973,1322,216,1,1,4389000,438900,3950100,2008-06-09,2014-12-19 12:06:25,,
974,1713,216,1,1,4455000,445500,4009500,2008-07-29,2014-12-19 12:06:25,,
975,002.14.87583142,30,2,11750,501.6,50.16,456,2014-09-12,2014-12-19 12:06:26,,
976,002.14.87583517,30,2,12172,501.6,50.16,456,2014-10-10,2014-12-19 12:06:26,,
977,002.14.87583963,30,2,12109,501.6,50.16,456,2014-11-11,2014-12-19 12:06:26,,
978,002.14.87583497,298,1,1,7260000,726000,6534000,2014-10-08,2014-12-19 12:06:27,,
979,002.14.87583959,298,1,1,16830000,1683000,15147000,2014-11-10,2014-12-19 12:06:27,,
980,001-14.39335238,340,1,1,5390000,539000,4851000,2014-06-03,2014-12-19 12:06:27,,
981,001-14.39335463,340,1,1,2794000,279400,2514600,2014-06-19,2014-12-19 12:06:27,,
982,001-14.39335655,340,1,1,2860000,286000,2574000,2014-07-02,2014-12-19 12:06:28,,
983,001-14.39335865,340,1,1,1408000,140800,1267200,2014-07-16,2014-12-19 12:06:28,,
984,001-14.39336103,340,1,1,2327999.3,232799.93,2095199.37,2014-08-12,2014-12-19 12:06:28,,
985,002.14.87582841,340,1,1,2728000,272800,2455200,2014-08-20,2014-12-19 12:06:29,,
986,002.14.87582906,340,1,1,1364000,136400,1227600,2014-08-26,2014-12-19 12:06:29,,
987,002.14.87583095,340,1,1,2728000,272800,2455200,2014-09-09,2014-12-19 12:06:29,,
988,002.14.87583138,340,1,1,2442000,244200,2197800,2014-09-12,2014-12-19 12:06:29,,
989,002.14.87583973,163,3,15224.36,1658.39,165.84,1507.63,2014-11-11,2014-12-19 12:06:30,,
990,002.14.87584104,163,3,15243.57,1367.39,136.74,1243.08,2014-11-20,2014-12-19 12:06:30,,
991,002.14.87584025,952,2,12148,1155,115.5,1050,2014-11-14,2014-12-19 12:06:30,,
992,002.14.87582984,1161,2,11694,780.34,78.03,709.4,2014-09-01,2014-12-19 12:06:31,,
993,002.14.87583543,1161,1,1,45820500,4582050,41238450,2014-10-10,2014-12-19 12:06:31,,
994,002.14.87583756,1161,2,12168,109.34,10.93,99.4,2014-10-28,2014-12-19 12:06:31,,
995,002.14.87584074,1161,1,1,10629300,1062930,9566370,2014-11-18,2014-12-19 12:06:32,,
996,002.14.87584177,1161,2,12158,1334.08,133.41,1212.8,2014-11-26,2014-12-19 12:06:32,,
997,002.14.87584178,1161,2,12158,109.34,10.93,99.4,2014-11-26,2014-12-19 12:06:32,,
998,002.14.87584198,1161,2,12158,98.12,9.81,89.2,2014-11-27,2014-12-19 12:06:32,,
999,002.14.87583624,1162,1,1,6740910,674091,6066819,2014-10-17,2014-12-19 12:06:33,,
1000,002.14.87583652,1162,2,12210,1946.21,194.62,1769.28,2014-10-21,2014-12-19 12:06:33,,
1001,002.14.87583774,1162,1,1,3537072,353707.2,3183364.8,2014-10-29,2014-12-19 12:06:33,,
1002,002.14.87584212,1162,2,12158,399.96,40,363.6,2014-11-28,2014-12-19 12:06:34,,
1003,002.14.87582932,1163,1,1,1418248.32,141824.83,1276423.48,2014-08-28,2014-12-19 12:06:34,,
1004,002.14.87582985,1163,1,1,11184800,1118480,10066320,2014-09-01,2014-12-19 12:06:34,,
1005,002.14.87582986,1163,2,11694,1342,134.2,1220,2014-09-01,2014-12-19 12:06:34,,
1006,002.14.87583129,1163,2,11750,2519.09,251.91,2290.08,2014-09-11,2014-12-19 12:06:35,,
1007,002.14.87583131,1163,2,11750,2013,201.3,1830,2014-09-11,2014-12-19 12:06:35,,
1008,002.14.87583182,1163,1,1,10639200,1063920,9575280,2014-09-15,2014-12-19 12:06:35,,
1009,002.14.87583212,1163,2,11824,83.88,8.39,76.25,2014-09-17,2014-12-19 12:06:36,,
1010,002.14.87583213,1163,1,1,12751200,1275120,11476080,2014-09-17,2014-12-19 12:06:36,,
1011,002.14.87583214,1163,2,11824,2534.75,253.48,2304.32,2014-09-17,2014-12-19 12:06:36,,
1012,002.14.87583261,1163,2,11824,800.45,80.05,727.68,2014-09-19,2014-12-19 12:06:37,,
1013,002.14.87583384,1163,2,11973,2668.16,266.82,2425.6,2014-09-30,2014-12-19 12:06:37,,
1014,002.14.87583421,1163,2,12020,79.99,8,72.72,2014-10-02,2014-12-19 12:06:37,,
1015,002.14.87583423,1163,2,12020,1342,134.2,1220,2014-10-02,2014-12-19 12:06:37,,
1016,002.14.87583598,1163,1,1,23597200,2359720,21237480,2014-10-15,2014-12-19 12:06:38,,
1017,002.14.87583630,1163,1,1,23233100,2323310,20909790,2014-10-17,2014-12-19 12:06:38,,
1018,002.14.87583695,1163,1,1,26742100,2674210,24067890,2014-10-23,2014-12-19 12:06:38,,
1019,002.14.87583696,1163,2,12168,1334.08,133.41,1212.8,2014-10-23,2014-12-19 12:06:39,,
1020,002.14.87583697,1163,2,12168,647.46,64.75,588.6,2014-10-23,2014-12-19 12:06:39,,
1021,002.14.87583828,1163,2,12038,671,67.1,610,2014-10-31,2014-12-19 12:06:39,,
1022,002.14.87583936,1163,2,12109,671,67.1,610,2014-11-07,2014-12-19 12:06:40,,
1023,1099,1167,1,1,7924400,792440,7131960,2012-03-26,2014-12-19 12:06:40,,
1024,1353,1167,1,1,5350400,535040,4815360,2012-04-13,2014-12-19 12:06:40,,
1025,002.14.87582987,1167,2,11694,671,67.1,610,2014-09-01,2014-12-19 12:06:40,,
1026,002.14.87583018,1167,2,11694,4648.51,464.85,4225.92,2014-09-02,2014-12-19 12:06:41,,
1027,002.14.87583286,1167,2,11824,1316.92,131.69,1197.2,2014-09-23,2014-12-19 12:06:41,,
1028,002.14.87583287,1167,2,11824,750.99,75.1,682.72,2014-09-23,2014-12-19 12:06:41,,
1029,002.14.87583625,1167,2,12210,1342,134.2,1220,2014-10-17,2014-12-19 12:06:42,,
1030,002.14.87583626,1167,1,1,34929400,3492940,31436460,2014-10-17,2014-12-19 12:06:42,,
1031,002.14.87583745,1167,1,1,5409800,540980,4868820,2014-10-27,2014-12-19 12:06:42,,
1032,002.14.87583870,1167,2,12038,1640.05,164.01,1490.95,2014-11-04,2014-12-19 12:06:43,,
1033,002.14.87584108,1167,2,12206,1185.23,118.52,1077.48,2014-11-20,2014-12-19 12:06:43,,
1034,002.14.87584199,1167,2,12158,131.69,13.17,119.72,2014-11-27,2014-12-19 12:06:43,,
1035,002.14.87582988,1164,2,11694,2013,201.3,1830,2014-09-01,2014-12-19 12:06:44,,
1036,002.14.87583016,1164,1,1,21529200,2152920,19376280,2014-09-02,2014-12-19 12:06:44,,
1037,002.14.87583035,1164,2,11696,3944.05,394.41,3585.5,2014-09-03,2014-12-19 12:06:44,,
1038,002.14.87583102,1164,1,1,14192200,1419220,12772980,2014-09-09,2014-12-19 12:06:44,,
1039,002.14.87583340,1164,2,11973,2724.59,272.46,2476.9,2014-09-26,2014-12-19 12:06:45,,
1040,002.14.87583416,1164,2,12020,5648.34,564.83,5134.85,2014-10-02,2014-12-19 12:06:45,,
1041,002.14.87583796,1164,2,12038,159.98,16,145.44,2014-10-30,2014-12-19 12:06:45,,
1042,002.14.87583871,1164,2,12038,1033.29,103.33,939.35,2014-11-04,2014-12-19 12:06:46,,
1043,002.14.87583911,1164,2,12109,3355,335.5,3050,2014-11-06,2014-12-19 12:06:46,,
1044,002.14.87584044,1164,1,1,24330900,2433090,21897810,2014-11-17,2014-12-19 12:06:46,,
1045,002.14.87584200,1164,1,1,11398200,1139820,10258380,2014-11-27,2014-12-19 12:06:47,,
1046,002.14.87582980,1165,2,11694,335.94,33.59,305.4,2014-08-29,2014-12-19 12:06:47,,
1047,002.14.87583310,1165,2,11973,671,67.1,610,2014-09-24,2014-12-19 12:06:47,,
1048,002.14.87583311,1165,2,11973,223.96,22.4,203.6,2014-09-24,2014-12-19 12:06:48,,
1049,002.14.87583613,1165,2,12210,335.94,33.59,305.4,2014-10-16,2014-12-19 12:06:48,,
1050,002.14.87583989,1165,2,12109,671,67.1,610,2014-11-11,2014-12-19 12:06:48,,
1051,22,169,1,1,16066050,1606605,14459445,2010-01-14,2014-12-19 12:06:49,,
1052,002.14.87582989,169,1,1,1426668,142666.8,1284001.2,2014-09-01,2014-12-19 12:06:49,,
1053,002.14.87583045,169,1,1,85053.31,8505.33,76547.98,2014-09-04,2014-12-19 12:06:49,,
1054,002.14.87583047,169,1,1,839585.66,83958.56,755627.09,2014-09-04,2014-12-19 12:06:50,,
1055,002.14.87583077,169,1,1,51231400,5123140,46108260,2014-09-08,2014-12-19 12:06:50,,
1056,002.14.87583078,169,1,1,32962600,3296260,29666340,2014-09-08,2014-12-19 12:06:50,,
1057,002.14.87583079,169,1,1,5072964.56,507296.45,4565668.1,2014-09-08,2014-12-19 12:06:51,,
1058,002.14.87583080,169,1,1,547138.88,54713.88,492424.99,2014-09-08,2014-12-19 12:06:51,,
1059,002.14.87583128,169,1,1,3583750,358375,3225375,2014-09-11,2014-12-19 12:06:51,,
1060,002.14.87583269,169,1,1,2885056,288505.6,2596550.4,2014-09-22,2014-12-19 12:06:52,,
1061,002.14.87583270,169,1,1,489158.88,48915.88,440242.99,2014-09-22,2014-12-19 12:06:52,,
1062,002.14.87583485,169,2,12020,1116.46,111.65,1014.96,2014-10-07,2014-12-19 12:06:52,,
1063,002.14.87583487,169,2,12020,3355,335.5,3050,2014-10-07,2014-12-19 12:06:53,,
1064,002.14.87583488,169,2,12020,3355,335.5,3050,2014-10-07,2014-12-19 12:06:53,,
1065,002.14.87583512,169,1,1,50410800,5041080,45369720,2014-10-09,2014-12-19 12:06:53,,
1066,002.14.87583513,169,2,12172,1316.04,131.6,1196.4,2014-10-09,2014-12-19 12:06:54,,
1067,002.14.87583514,169,2,12172.03,2026.37,202.64,1842.15,2014-10-09,2014-12-19 12:06:54,,
1068,002.14.87583690,169,2,12168,4026,402.6,3660,2014-10-23,2014-12-19 12:06:54,,
1069,002.14.87583691,169,1,1,7671400,767140,6904260,2014-10-23,2014-12-19 12:06:55,,
1070,002.14.87583692,169,2,12168,1235.85,123.59,1123.5,2014-10-23,2014-12-19 12:06:55,,
1071,002.14.87583720,169,2,12168,131.6,13.16,119.64,2014-10-24,2014-12-19 12:06:55,,
1072,002.14.87583721,169,1,1,16863000,1686300,15176700,2014-10-24,2014-12-19 12:06:56,,
1073,002.14.87583779,169,2,12038,677.75,67.78,616.14,2014-10-29,2014-12-19 12:06:56,,
1074,002.14.87583780,169,2,12038,1184.44,118.44,1076.76,2014-10-29,2014-12-19 12:06:56,,
1075,002.14.87583795,169,2,12038,3622.34,362.23,3293.04,2014-10-30,2014-12-19 12:06:57,,
1076,002.14.87583848,169,2,12038,98.12,9.81,89.2,2014-11-03,2014-12-19 12:06:57,,
1077,002.14.87583849,169,2,12038,6826.05,682.61,6205.5,2014-11-03,2014-12-19 12:06:57,,
1078,002.14.87583956,169,2,12109,3355,335.5,3050,2014-11-10,2014-12-19 12:06:58,,
1079,002.14.87583957,169,2,12109,2632.08,263.21,2392.8,2014-11-10,2014-12-19 12:06:58,,
1080,002.14.87583958,169,2,12109,2026.37,202.64,1842.15,2014-11-10,2014-12-19 12:06:58,,
1081,002.14.87584041,169,2,12148,1235.85,123.59,1123.5,2014-11-14,2014-12-19 12:06:58,,
1082,002.14.87584051,169,1,1,43663400,4366340,39297060,2014-11-17,2014-12-19 12:06:59,,
1083,002.14.87584087,169,2,12206,183.25,18.33,166.59,2014-11-19,2014-12-19 12:06:59,,
1084,002.14.87584176,169,2,12158,6826.05,682.61,6205.5,2014-11-26,2014-12-19 12:07:00,,
1085,002.14.87582916,171,3,15506.38,1122,112.2,1020,2014-08-27,2014-12-19 12:07:00,,
1086,002.14.87583022,171,1,1,10031078.75,1003107.87,9027970.87,2014-09-02,2014-12-19 12:07:00,,
1087,002.14.87583028,171,1,1,4299033.75,429903.37,3869130.37,2014-09-03,2014-12-19 12:07:01,,
1088,002.14.87583029,171,1,1,1433011.25,143301.12,1289710.12,2014-09-03,2014-12-19 12:07:01,,
1089,002.14.87583132,171,1,1,13012745.62,1301274.56,11711471.06,2014-09-11,2014-12-19 12:07:01,,
1090,002.14.87583154,171,1,1,4337581.87,433758.18,3903823.68,2014-09-12,2014-12-19 12:07:02,,
1091,002.14.87583246,171,1,1,11777370,1177737,10599633,2014-09-19,2014-12-19 12:07:02,,
1092,002.14.87583325,171,1,1,14632378.75,1463237.87,13169140.87,2014-09-26,2014-12-19 12:07:02,,
1093,002.14.87583326,171,1,1,4455000,445500,4009500,2014-09-26,2014-12-19 12:07:03,,
1094,002.14.87583528,171,1,1,14907722.5,1490772.25,13416950.25,2014-10-10,2014-12-19 12:07:03,,
1095,002.14.87583529,171,3,15326.5,2721.95,272.2,2474.5,2014-10-10,2014-12-19 12:07:03,,
1096,002.14.87583615,171,1,1,8983548.75,898354.87,8085193.87,2014-10-17,2014-12-19 12:07:04,,
1097,002.14.87583703,171,1,1,13266061.87,1326606.18,11939455.68,2014-10-24,2014-12-19 12:07:04,,
1098,002.14.87583874,171,3,15261.5,2721.95,272.2,2474.5,2014-11-04,2014-12-19 12:07:05,,
1099,002.14.87583905,171,1,1,8884425,888442.5,7995982.5,2014-11-06,2014-12-19 12:07:05,,
1100,002.14.87583906,171,1,1,6385500,638550,5746950,2014-11-06,2014-12-19 12:07:05,,
1101,002.14.87583961,171,1,1,23793616,2379361.6,21414254.4,2014-11-10,2014-12-19 12:07:06,,
1102,002.14.87584030,171,1,1,19435719.87,1943571.98,17492147.88,2014-11-14,2014-12-19 12:07:06,,
1103,002.14.87584103,171,3,15243.57,1419.5,141.95,1290.45,2014-11-20,2014-12-19 12:07:06,,
1104,002.14.87584113,171,1,1,11922262,1192226.2,10730035.8,2014-11-21,2014-12-19 12:07:07,,
1105,002.14.87584187,171,1,1,16395802.5,1639580.25,14756222.25,2014-11-27,2014-12-19 12:07:07,,
1106,002.14.87584210,171,1,1,7452637.5,745263.75,6707373.75,2014-11-28,2014-12-19 12:07:07,,
1107,002.14.87583910,172,1,1,34129700,3412970,30716730,2014-11-06,2014-12-19 12:07:07,,
1108,002.14.87583684,173,2,12168,462,46.2,420,2014-10-23,2014-12-19 12:07:08,,
1109,002.14.87584054,173,2,12148,1386,138.6,1260,2014-11-17,2014-12-19 12:07:08,,
1110,002.14.87583405,361,3,15323.07,492.18,49.22,447.44,2014-10-01,2014-12-19 12:07:08,,
1111,002.14.87583597,361,3,15464.16,913.87,91.39,830.79,2014-10-15,2014-12-19 12:07:09,,
